Node,Eigenvector Centrality
10.1006/nbdi.1998.0168,6.067611178792434e-14
10805334,3.9143402709305435e-17
10.1006/jaut.1994.1031,3.9143402709305435e-17
10.1006/jaut.1999.0303,3.9143402709305435e-17
1675533,3.9143402709305435e-17
10.1007/s002510050461,3.9143402709305435e-17
10.1182/blood.v82.1.145.bloodjournal821145,3.9143402709305435e-17
10.1111/j.1471-4159.1980.tb07100.x,1.3308756921163847e-16
10.1111/j.1365-2249.1990.tb05341.x,7.575413320064762e-08
10589536,1.1761871047508112e-13
10.1002/(sici)1096-8628(200021)97:1<77::aid-ajmg11>3.0.co,3.9143402709305435e-17
2-3,2.5206168754708703e-11
1727768,2.024189781045204e-14
10.1111/j.1399-0039.1998.tb03066.x,3.9143402709305435e-17
10.1212/wnl.42.4.733,1.3308756921163847e-16
9359043,4.436252307054616e-17
2319520,1.5657361083722175e-17
7291845,1.4252430475277068e-05
10.1242/jcs.108.6.2197,4.508994564607111e-12
10.1016/0014-5793(94)00827-2,4.113431599294155e-12
10.1038/362543a0,2.054990181926579e-09
10.1083/jcb.119.3.493,5.967221206764546e-11
10.1073/pnas.90.17.7951,8.227444977005047e-12
10.1007/s002960100137,2.609560180620363e-18
11685131,2.609560180620363e-18
8182647,2.609560180620363e-18
10.1007/s004010050462,1.5427820793156933e-11
10.1212/wnl.4.4.245,0.012344772214582028
10.1007/bf00164982,3.6641491721497184e-11
10.1073/pnas.88.16.7219,3.2513251635695715e-11
8543842,3.293963626980552e-11
10.1016/0923-2494(96)80240-9,3.66292855805041e-11
10.1111/j.1365-3083.1995.tb03587.x,2.081820982030129e-10
10.4049/jimmunol.156.2.852,3.256750208929771e-11
10.1002/(sici)1097-4547(19960215)43:4<391::aid-jnr1>3.0.co,3.557936265910677e-11
10.1038/nm0896-899,3.557936265910677e-11
10.1084/jem.174.5.1139,3.2513251635695715e-11
10.1016/0167-5699(96)80611-6,3.595149683961458e-11
10.4049/jimmunol.149.2.661,5.353952982488548e-10
10.1007/bf00172176,4.494634715221078e-11
10.1126/science.2414848,4.5138039609944635e-11
10.1016/0092-8674(94)90336-0,4.8503460278413544e-11
1352532,2.179598689935567e-08
10.1084/jem.176.6.1785,2.7378624191233165e-08
10.1016/0022-510x(94)90244-5,4.4970819454081096e-11
10.1136/ard.52.8.575,4.4970819454081096e-11
10.4065/70.12.1154,2.003638635002996e-11
10.1016/s0140-6736(96)90734-5,1.2265832341284436e-10
10.1016/0002-9343(88)90381-6,5.8572174922821464e-08
10.1016/0198-8859(95)00071-b,2.002441245989295e-11
10.1056/nejm197809072991004,1.0400209785254878e-09
8542593,4.116033944808393e-12
8529128,4.116033944808393e-12
10.1007/bf03401602,4.116033944808393e-12
10.1002/(sici)1097-0215(19960410)66:2<201::aid-ijc11>3.0.co,4.116033944808393e-12
10.1016/0022-1759(95)00178-d,4.116033944808393e-12
10.4049/jimmunol.153.6.2807,4.14050624667871e-12
8228260,2.3909797039546552e-09
10.1073/pnas.90.9.4319,4.1160443830491164e-12
9552010,4.1282400858014745e-12
10.4049/jimmunol.151.10.5762,4.194756700280707e-12
10.4049/jimmunol.160.1.509,4.116033944808393e-12
7834641,4.116033944808393e-12
10.1016/0167-5699(95)80117-0,4.194767138521431e-12
10.1084/jem.179.2.609,2.3909797143928958e-09
1880547,1.3723671924265669e-11
1905108,2.977766746126682e-07
10.1038/341226a0,1.6129896521149693e-06
10.1016/0166-0934(89)90023-2,4.690362067231026e-14
10.1136/jcp.39.12.1323,4.690362067231026e-14
10.1073/pnas.89.4.1345,8.724379920121059e-07
2441141,1.2301570104307923e-06
10.1126/science.3083509,1.0284123971101434e-06
10.1097/00005072-199201000-00009,3.3966236587098914e-08
2558133,1.190941865019119e-13
10.1097/00001756-199405000-00016,4.690362067231026e-14
10.1007/bf00308956,4.690362067231026e-14
10.1002/1529-0131(199902)42:2<291::aid-anr11>3.0.co,3.0973575900067253e-13
10.1097/00005072-199910000-00007,4.72007996882324e-12
10.1523/jneurosci.18-12-04451.1998,4.714064318592749e-12
10.1091/mbc.9.6.1495,6.672253871067405e-12
10.1074/jbc.272.7.4323,4.714064318592749e-12
10.1016/s0065-230x(08)60765-4,4.714064318592749e-12
10.1046/j.1471-4159.1999.0720112.x,4.714064318592749e-12
10.1093/emboj/16.4.717,4.71406692815293e-12
10.1046/j.1471-4159.2000.0740125.x,4.714064318592749e-12
10.1002/j.1460-2075.1992.tb05272.x,6.6326638394468745e-09
10.1074/jbc.271.8.4138,1.171562288695176e-11
10.1001/archneur.56.12.1449,7.628587756402279e-12
10.1152/physrev.1999.79.1.143,4.714064318592749e-12
10.1073/pnas.91.15.7104,1.5906166605824392e-11
10.1073/pnas.79.21.6556,2.2221047350297433e-12
10.1038/ng0596-63,3.093262652820941e-12
10.1056/nejm198706183162502,2.2221047350297433e-12
10.1126/science.278.5341.1288,2.2221047350297433e-12
10.1038/374650a0,2.2221047350297433e-12
10.1073/pnas.92.19.8881,2.492669614187444e-12
10.1097/00005072-199708000-00002,6.9636435777288455e-12
10.1074/jbc.270.1.269,2.2221047350297433e-12
10.1016/0022-510x(89)90224-4,2.2221047350297433e-12
10.1111/j.1432-1033.1992.tb19825.x,2.2221047350297433e-12
10.1097/00005072-199602000-00013,2.2221047350297433e-12
10.1128/mcb.18.9.5178,2.2221047350297433e-12
10.1016/0092-8674(91)90098-j,2.2221047350297433e-12
10.1002/ana.10834,1.5006506073967447e-14
10.1083/jcb.143.7.1883,5.601173326491529e-12
10.1016/s0166-2236(00)01647-7,2.738708848994664e-13
10.1073/pnas.160115697,5.66120902151042e-13
10.1126/science.286.5440.735,1.1502773957315917e-11
10.1093/brain/115.1.249,2.426552479853612e-09
10.1073/pnas.90.5.2092,5.188205905310312e-09
10.1002/mus.880160803,9.96493251991431e-11
14090994,1.1392303684296739e-07
10.1007/bf00687390,4.6726137233941854e-05
10.1097/00005072-197007000-00010,0.0031867307958117455
10.1016/0006-8993(94)90881-8,9.964932258958293e-11
10.1038/331530a0,1.3596341457651442e-05
10.1016/0140-6736(93)91728-5,1.9196622923288308e-08
10.1016/0896-6273(93)90070-8,1.4600476819458176e-08
10.1006/exnr.1994.1019,1.1129332484632377e-08
10.1159/000106730,1.3661470942849316e-09
8128961,3.7114441362820345e-09
10.1126/science.8346443,8.434753429166747e-08
10.1016/0304-3940(94)91074-x,1.7858630898390426e-09
10.1016/0304-3940(94)90867-2,1.3661470942849316e-09
10.1097/00005072-199409000-00002,3.5684160345598582e-09
10.1016/0140-6736(93)91705-q,1.874494955892854e-08
10.1016/s0140-6736(94)90106-6,1.3420371175654098e-09
10.1016/s0140-6736(94)92961-0,1.3420371175654098e-09
10.1161/01.atv.8.1.1,1.3423768776958206e-09
10.1038/ng0194-29,3.0946113158892635e-09
7518193,1.3588613830110581e-09
10.1002/art.1780331017,5.468646505711645e-13
6721660,5.468646505711645e-13
2334184,1.42579583412627e-12
3764750,5.468646505711645e-13
10.1002/art.1780280523,4.2438037593213364e-07
10.1002/art.1780221007,0.0014257806949965058
10.1002/art.1780261208,2.519517237265254e-05
10.1002/art.1780300825,1.4973745761730454e-07
10.1111/j.1365-4362.1992.tb02707.x,5.468646505711645e-13
10.1111/j.1469-8749.1982.tb13622.x,4.849775429199496e-07
10.1001/archneur.1982.00510150027007,2.5136620639179374e-05
10.1001/jama.270.15.1846,3.6048418036119465e-09
10.1016/0002-8703(93)90075-k,6.771213074974501e-13
10.1016/0002-9149(78)90871-8,5.173364085476316e-05
10.1016/0049-0172(90)90024-a,9.578528796153076e-13
10.1016/0049-0172(86)90014-4,4.266596445128054e-07
10.1016/0049-0172(84)90010-6,6.359616357897652e-13
10.1378/chest.65.4.403,6.17700701163484e-13
10.7326/0003-4819-81-2-182,0.014223066387593363
10.1136/ard.46.8.569,5.468698696915257e-13
10.1002/art.1780230415,5.183151582626203e-05
507874,5.468646505711645e-13
8419114,7.537883435615958e-13
10.1002/art.1780160204,2.599407850151703e-05
3395197,5.468646505711645e-13
299938,7.314939493664689e-07
10.1111/j.1365-2133.1990.tb01462.x,5.468646505711645e-13
10.2214/ajr.161.2.8333378,9.10486445769787e-13
3381294,5.468646505711645e-13
10.1212/wnl.36.5.721,4.85098141736945e-12
10.1016/s0031-3955(16)40054-4,5.468672601313451e-13
1411405,5.468646505711645e-13
6842491,5.468646505711645e-13
6887169,2.6687423553270148e-05
7738936,5.468698696915257e-13
7738956,5.468646505711645e-13
10.1093/rheumatology/31.12.855,5.468646505711645e-13
10.1111/1523-1747.ep12356896,6.864125697687788e-13
10.1212/wnl.40.7.1111,1.497380193980476e-07
6497519,5.468646505711645e-13
3381293,5.468646505711645e-13
1764849,3.7516977978606787e-11
10.1093/rheumatology/31.4.282,5.468646505711645e-13
10.1093/ajcp/51.5.631,0.01140778598803173
10.1136/jnnp.36.5.820,0.01720895172170359
10.1016/s0022-3476(88)80156-2,2.1756553611788643e-07
10.1016/s0031-3955(16)31477-8,5.468646505711645e-13
10.1016/s0140-6736(71)80005-3,0.014222157542147689
1593608,5.468646505711645e-13
8508564,7.537883435615958e-13
10.1136/ard.32.6.536,0.0027644416264676485
10.1136/ard.45.7.612-a,2.1756553611788643e-07
10.1016/s0190-9622(84)80263-7,2.746436058521193e-07
10.1001/archderm.1961.01580150005001,5.468646505711645e-13
10.1097/00005792-197601000-00005,0.0028003392879810043
10.1097/00005792-199211000-00001,3.6378274749793957e-11
2244771,5.468646505711645e-13
1613721,5.468646505711645e-13
1765975,5.468646505711645e-13
10.1016/0730-725x(93)90236-7,5.468698696915257e-13
1948455,5.468646505711645e-13
2213771,5.468646505711645e-13
10.1001/archpedi.1975.02120430057016,5.468646505711645e-13
6734115,2.746064950661516e-07
3323505,2.175658138724109e-07
4093921,1.702906129171769e-06
10.1002/ana.410350304,1.23439825669283e-11
10.1016/0022-510x(89)90228-1,2.9640730659888624e-07
10.1002/mus.880050112,2.5136620716018025e-05
10.1002/mus.880120514,5.99439766537203e-13
10.1016/s0022-3476(81)80645-2,2.5136620585761366e-05
10.1016/0022-510x(80)90096-9,1.5508035143734323e-06
10.1212/wnl.30.3.286,0.0014251496622022975
10.1002/art.1780370519,1.312396475456172e-12
10.1016/0002-9343(72)90064-2,0.001477146245182467
3602794,5.468646505711645e-13
10.1016/s0190-9622(08)81762-8,5.468672601313451e-13
10.1016/s0140-6736(84)90391-x,7.02543882406288e-07
7732167,5.99439766537203e-13
7855326,2.01563073065985e-12
7855328,5.468698696915257e-13
7855333,5.468646505711645e-13
10.1016/0091-6749(89)90199-1,2.7299372401851255e-08
10.1136/bmj.284.6333.1915,2.5845943929335365e-05
10.1007/bf00313897,4.243434058188056e-07
10.7326/0003-4819-94-1-41,5.468646505711645e-13
2132429,5.468646505711645e-13
10.1021/bi00480a017,2.1199239600030805e-11
10.4049/jimmunol.156.1.1,2.9198107904943164e-13
9036981,2.9198107904943164e-13
9743373,2.9198107904943164e-13
10.1016/s0174-173x(84)80021-7,2.9198107904943164e-13
10.1038/385729a0,1.0935409829994121e-11
10.1212/wnl.46.6.1626,2.9198107904943164e-13
10.1002/ana.410430404,3.250240975741469e-13
10.4049/jimmunol.161.6.3071,2.9198107904943164e-13
10.1016/0955-0674(93)90040-w,2.993262073223062e-11
10.1038/370218a0,2.7630691853828805e-11
10.1093/brain/121.3.481,4.1143323580670867e-13
10.1093/brain/121.1.159,2.981089403676885e-13
10.1093/brain/122.2.191,2.9198107904943164e-13
7576228,3.2434638712006288e-12
10.1038/385733a0,6.75358112110352e-12
10.1016/s0165-5728(96)00210-x,6.482136589909638e-12
10.1016/s0165-5728(98)00241-0,2.9198107904943164e-13
10493747,2.9198107904943164e-13
10.1084/jem.162.6.2163,2.4150722392182e-11
10.4049/jimmunol.154.9.4379,2.9198107904943164e-13
10.1002/jcp.1041570326,2.9198107904943164e-13
10.1073/pnas.87.14.5578,3.357955062175122e-11
10.1016/s1357-4310(97)01192-1,2.9198107904943164e-13
10.1021/bi991162e,2.9198107904943164e-13
10.4049/jimmunol.158.5.2327,2.9198107904943164e-13
10.1523/jneurosci.19-19-08464.1999,2.9198107904943164e-13
10.1073/pnas.87.3.1233,1.026523049751469e-10
10.1002/art.1780351118,2.2971394073879798e-09
10.1073/pnas.88.23.10921,2.2971394073879798e-09
10.1016/0167-5699(89)90174-6,1.2330730023003503e-10
1515141,1.675527854651544e-08
7514641,3.7213418050780633e-13
10.1002/eji.1830250416,3.7213418050780633e-13
10.1002/eji.1830210231,4.455285665584476e-09
10.1038/362068a0,2.1243675348511286e-08
10.1016/0198-8859(93)90507-w,3.7213418050780633e-13
10.1016/0014-5793(96)00347-x,4.360742365324913e-11
10.1016/0304-3940(95)12039-7,1.5622964524707663e-10
10.1016/s0022-510x(97)05385-9,4.360742365324913e-11
10.1006/exnr.1996.6373,4.3607434091489856e-11
10.1016/0306-4522(95)00578-1,1.5622964524707663e-10
10.1016/0092-8674(94)90131-7,1.5050636685424747e-09
10.1016/0022-510x(96)00090-1,4.360742365324913e-11
10.1097/00001756-199306000-00041,1.5622967134267845e-10
10.1073/pnas.92.18.8463,4.362211701210143e-11
10.1002/jnr.490370610,4.360742365324913e-11
10.1006/bbrc.1996.0008,4.360742365324913e-11
10.1093/brain/77.4.549,0.0013736227103446873
10.1136/jnnp.14.2.101,2.609560180620363e-18
10.1093/brain/118.3.707,7.828680541861087e-18
10.1007/s004010050422,1.1744248841111924e-14
10.1038/2677,1.043824072248145e-17
10.1016/0005-2760(87)90295-5,2.064696782951449e-06
10.1016/0003-4975(95)00076-w,1.3047800903101812e-17
10.1002/ana.410380318,1.043824072248145e-17
9760837,7.828680541861087e-18
10.1016/s0140-6736(94)91568-7,1.043824072248145e-17
10.1073/pnas.92.11.4725,8.188104322246792e-12
10.1074/jbc.270.45.27063,2.08764814449629e-17
10.1161/01.atv.14.9.1412,7.828680541861087e-18
3585172,8.068840271797553e-10
10.1016/0166-2236(88)90163-4,7.828680541861087e-18
10.1016/s0140-6736(95)91411-0,3.4545680028486436e-13
10.1126/science.3983637,6.55553139823855e-07
10.1016/s0140-6736(05)64502-3,7.828680541861087e-18
10.1016/s0140-6736(96)90343-8,7.828680541861087e-18
10.1172/jci112130,2.0646977092245056e-06
9236223,7.828680541861087e-18
10.1006/exnr.1998.6872,7.828680541861087e-18
10.1006/exnr.1995.1101,7.828680541861087e-18
10.1111/j.1471-4159.1993.tb03268.x,7.828680541861087e-18
10.1038/ng0996-55,2.626837004051469e-13
10.1016/0022-510x(96)00085-8,1.043824072248145e-17
10.1097/00005072-198711000-00004,7.828680541861087e-18
10.1016/s0140-6736(97)04318-3,7.828680541861087e-18
10.1073/pnas.80.13.4169,6.55553139823855e-07
9214529,3.4544636204414187e-13
10.1016/s0022-510x(98)00194-4,2.36266969193187e-13
2010817,7.828680541861087e-18
10.1258/0956462971918706,7.828680541861087e-18
10.1016/s0003-4975(97)00757-1,7.828680541861087e-18
10.1073/pnas.92.21.9480,2.08764814449629e-17
10.1126/science.8171342,5.774121993698928e-09
10.1016/s0891-5849(96)00629-6,7.840296193111533e-11
10.1016/j.nmd.2004.02.006,7.828680541861088e-17
7036060,0.001421970525578669
10.1001/archneur.1986.00520100026010,2.1295431347124763e-06
10.1016/s0140-6736(03)14863-5,2.609560180620363e-18
10.1016/s0140-6736(99)01927-3,3.1635882273908694e-13
10.1016/s0140-6736(00)02473-9,1.0658549003141819e-13
10.1191/0961203303lu1021oa,7.828680541861089e-18
10.1002/ana.20287,1.0438240722481452e-17
10.1016/0167-5699(92)90111-j,7.59320315412267e-09
10.1007/s10067-004-0865-z,7.828680541861089e-18
10.1007/s00431-004-1497-7,1.0438240722481452e-17
10.1016/j.jaad.2004.05.044,7.828680541861089e-18
10.1093/rheumatology/keh079,7.828680541861089e-18
10.1093/brain/awh343,7.828680541861089e-18
10.1056/nejmoa020696,5.953020786155192e-15
10.1097/00001622-200011000-00010,7.828680541861089e-18
10.1056/nejmra040226,1.0438240722481452e-17
10.1056/nejmoa030002,7.828680541861089e-18
7752752,7.828680541861089e-18
10.1016/s0140-6736(95)92534-1,3.305084720525708e-14
10.1002/ana.410380409,4.1337651387180086e-12
10.1002/ana.410410103,4.1337651387180086e-12
10.1002/ana.410410502,4.1337651387180086e-12
10.1212/wnl.36.1.7,4.1337651387180086e-12
4140671,3.1590506627473916e-13
10.1093/brain/118.1.119,3.4013928415446033e-13
2050696,5.98864076044e-08
5012767,3.159024567145585e-13
10.1074/jbc.274.21.15110,3.189768256144094e-13
1698775,5.360488374698647e-08
10.1016/s0092-8674(00)00032-5,3.159024567145585e-13
10.1007/s000180050428,7.3971437149335e-13
10.1074/jbc.271.8.4436,1.0498570683786592e-12
10.1016/s0896-6273(01)00234-3,3.159024567145585e-13
10.1177/002215549704500513,3.159024567145585e-13
10.1006/excr.1999.4659,3.159024567145585e-13
6198918,3.159024567145585e-13
10.1126/science.290.5497.1721,3.219572503477579e-13
10.1038/nm0698-730,2.247366114172443e-11
10.1074/jbc.m000955200,3.159024567145585e-13
10.1210/endo.136.1.7828550,8.775164949301293e-13
6271765,3.1590506627473916e-13
10.1042/cs0890431,5.2601211567844705e-14
10.1007/978-1-4684-5865-7_21,3.494738995172555e-09
10.1073/pnas.90.10.4414,4.237704688229815e-13
10.1016/s0165-5728(98)00188-x,1.060192154722236e-13
7706746,5.2601211567844705e-14
10.1046/j.1365-2990.1998.00092.x,1.2323640277802658e-12
10.1002/(sici)1097-4598(199610)19:10<1291::aid-mus6>3.0.co,5.853857499291619e-14
10.1016/0165-2478(94)90076-0,9.615668409701807e-11
8757628,4.237704688229815e-13
10.1093/intimm/10.3.267,1.060192154722236e-13
10.1016/s0304-3940(97)00640-x,5.2601211567844705e-14
10.1016/0022-510x(91)90045-9,5.2601211567844705e-14
2199284,5.2601211567844705e-14
2528583,5.2601211567844705e-14
10.1016/0022-510x(82)90166-6,8.938463200981138e-05
10.1212/wnl.43.6.1241,8.464737810356295e-14
10.1016/s0022-510x(98)00195-6,8.464737810356295e-14
10.1016/s0960-8966(97)87312-9,8.464737810356295e-14
3010093,1.5605343386752146e-06
2891874,8.823023592247942e-12
10.1126/science.2474201,1.1654346884374749e-06
10.1126/science.1738846,1.7754996620950416e-06
10.1159/000213628,8.823023592247942e-12
10.1016/s0006-291x(05)80126-3,2.0133825320115534e-09
8824314,2.0329053052640962e-11
7876092,1.1284150761766296e-11
10.1074/jbc.271.31.18295,5.108638798627162e-10
10.1016/0169-328x(94)90092-2,1.1648279157022927e-10
10.1242/jcs.109.5.991,1.4686602317226534e-11
10.1038/nm0997-1016,3.993789397479135e-11
10.1016/0960-8966(94)e0019-5,3.5086693507870274e-11
10.1126/science.2111583,2.540607271628111e-06
10.1089/dna.1986.5.315,7.170275878571916e-08
10.1016/0092-8674(83)90168-x,2.0651200543305333e-05
10.1016/0006-291x(84)91209-9,0.0002281120725735306
10.1073/pnas.85.8.2790,3.870665720739377e-06
10.1146/annurev.ne.12.030189.002335,7.465078466909202e-08
10.1097/00005072-198505000-00179,7.156547399400312e-08
10.1016/0014-4886(89)90156-8,2.728289384176882e-06
10.1016/0092-8674(87)90134-6,7.156547399400312e-08
10.1056/nejm198006123022403,0.0003245988320530219
10.1002/ana.410200205,7.16787715893434e-08
10.1056/nejm198712173172505,7.156547399400312e-08
10.1093/brain/104.3.559,0.00013515092508543952
10.1038/338342a0,7.349167258449692e-08
10.1093/brain/104.3.535,7.168130944072906e-08
10.1073/pnas.83.17.6372,7.156547399400312e-08
10.1093/ajcp/17.5_ts.413,7.156547399400312e-08
10.1056/nejm198006053022305,0.0003484278326376723
10.1126/science.3810169,0.00011169737655773914
10.1146/annurev.mi.43.100189.002021,7.16787715893434e-08
10.1038/349653a0,7.156547399400312e-08
10.1017/s0033291700002634,7.156547399400312e-08
10.1002/ana.410230308,1.0354776530207924e-07
10.1007/bf00687812,7.156547399400312e-08
10.1177/088307388900400406,7.622928920629932e-08
10.1126/science.6815801,7.156560800259358e-08
2889848,7.156547399400312e-08
10.1073/pnas.85.18.6617,7.156547399661268e-08
10.1016/0166-2236(89)90126-4,7.332490447660334e-08
839739,7.555173360282558e-08
20986595,7.156547399400312e-08
10.1212/01.wnl.0000031808.04545.e0,3.027396816599693e-15
10.1212/wnl.22.4.335,0.0013936072264740368
10.1074/jbc.270.13.7679,4.452574875729085e-12
10.1016/0092-8674(95)90460-3,7.093726246067675e-11
10.1091/mbc.9.7.1695,2.5663190776615528e-12
10.1093/hmg/7.8.1269,2.5663190776615528e-12
10.1523/jneurosci.19-06-01959.1999,2.6790097104873017e-12
10.1016/s0092-8674(00)81632-3,2.5663190776615528e-12
10.1002/ana.410410211,9.785402830748305e-12
10.1007/bf00690316,2.893016824332717e-12
10.1016/s0014-5793(96)01386-5,1.1595842769881192e-11
10.1097/00001756-199906030-00003,2.5901543398407187e-12
10.1016/s0955-0674(97)80159-7,2.5663190776615528e-12
10.1007/bf02815203,2.5663190776615528e-12
1827946,2.954329131542323e-15
10.1212/wnl.41.5.681,1.1330054966940494e-10
10.1099/0022-1317-41-3-503,2.954329131542323e-15
10.1073/pnas.88.23.10926,1.1330054966940494e-10
10.1056/nejm199104183241604,1.1330054966940494e-10
10.1212/wnl.42.2.312,1.1330054966940494e-10
10.1073/pnas.88.4.1461,2.6435435334331893e-10
10.1126/science.2880399,6.406498485191737e-05
10.1016/0006-291x(89)92317-6,1.1330054966940494e-10
10.1212/wnl.41.9.1482,2.954329131542323e-15
10.1212/wnl.42.3.669,1.1330054966940494e-10
10.1002/ana.410300516,2.954329131542323e-15
10.1126/science.1691865,2.264357868537549e-06
2882063,3.6698791292666695e-12
10.1091/mbc.3.8.851,2.954329131542323e-15
10.1099/0022-1317-73-4-1025,2.954329131542323e-15
1680859,1.2800982561077138e-13
10.1212/wnl.29.2.225,2.954329131542323e-15
10.1126/science.1566067,3.45439039925282e-11
1517249,2.220991574713242e-09
10.1073/pnas.90.14.6449,2.931104045934802e-14
10.1016/0304-3940(86)90152-7,8.184299331473672e-07
10.1038/ng0492-68,1.1330054966940494e-10
10.1126/science.6801762,1.1343502798068931e-10
10.1016/0092-8674(93)90275-u,1.1330054966940494e-10
2035524,4.0418120370456844e-07
